,trdwk,mkt_rf,smb,hml,umd,rf
1209,2018-01-05,0.0344561977,-0.010254247,0.0215768895,0.0092954695,0.000286
1210,2018-01-12,0.0077019681,-0.019282803,0.0009320348,0.0158197159,0.000286
1211,2018-01-19,-0.012694609,-0.00440308,0.0220305431,0.0118924342,0.000286
1212,2018-01-26,0.0228778588,-0.01611532,0.0027090501,0.00856809,0.000286
1213,2018-02-02,-0.044668225,-0.043219417,0.0273084093,0.0891184149,0.000286
1214,2018-02-09,-0.095663417,0.0173140895,-0.012309518,-0.03017717,0.000286
1215,2018-02-16,0.036123703,-0.006211304,-0.004703912,0.0103844311,0.000286
1216,2018-02-23,0.0271353701,-0.005600632,0.0065249064,0.0104354373,0.000286
1217,2018-03-02,0.0095329679,0.0231806128,-0.040089085,-0.056429548,0.000286
1218,2018-03-09,0.0239841632,0.0065863688,-0.023717691,-0.019169479,0.000286
1219,2018-03-16,-0.008425625,0.0049950777,0.0034731674,-0.01409458,0.000286
1220,2018-03-23,-0.048143832,-0.00770856,-0.012750923,-0.008300678,0.000286
1221,2018-03-30,0.0262401764,0.0304889583,-0.038898662,-0.045824373,0.000286
1222,2018-04-06,-0.012322304,0.0026224262,-0.000315815,0.001906195,0.000286
1223,2018-04-13,0.0027143031,0.0006305656,0.0042157262,0.0103905535,0.000286
1224,2018-04-20,-0.027056715,-0.011321725,-0.008661766,0.0123098202,0.000286
1225,2018-04-27,-0.000938344,-0.001088605,-0.001176434,0.0142835003,0.000286
1226,2018-05-04,0.007020536,-0.006884268,4.90378e-05,0.0094013865,0.000286
1227,2018-05-11,0.0247563874,-0.004882283,-0.001152059,0.0085533671,0.000286
1228,2018-05-18,0.0098842808,-0.005677851,0.0071423655,0.0113735648,0.000286
1229,2018-05-25,-0.016290997,0.0089962345,-0.017285493,-0.019597315,0.000286
1230,2018-06-01,-0.021490184,-0.021634022,0.0139155526,0.0465340591,0.000286
1231,2018-06-08,0.0029257392,-0.013008103,-0.013271004,0.0233097322,0.000286
1232,2018-06-15,-0.024020214,-0.016930865,0.0294746772,0.0308688537,0.000286
1233,2018-06-22,-0.0491306,-0.027469823,0.0021162558,0.0481086995,0.000286
1234,2018-06-29,-0.005336816,0.0279333427,-0.020848203,-0.030549034,0.000286
1235,2018-07-06,-0.045920453,0.0110318037,0.0025470435,-0.009275758,0.000286
1236,2018-07-13,0.0443823799,-0.015146661,-0.022417284,0.0273400832,0.000286
1237,2018-07-20,-0.005260829,0.0069162812,0.0094618463,-0.016374866,0.000286
1238,2018-07-27,0.0166818764,0.01458503,0.0382254648,-0.045296913,0.000286
1239,2018-08-03,-0.060222079,-0.000145467,0.0283254321,0.0043260456,0.000286
1240,2018-08-10,0.0242253924,-0.001291775,0.0091829093,-0.001444656,0.000286
1241,2018-08-17,-0.049439469,0.0083589969,0.0104539613,-0.004821951,0.000286
1242,2018-08-24,0.0145821051,-0.006103051,-0.008301733,0.0116882509,0.000286
1243,2018-08-31,-0.001328661,-0.010000775,0.0066779111,0.0104286798,0.000286
1244,2018-09-07,-0.011655911,0.0122201887,0.0044596493,-0.017989465,0.000286
1245,2018-09-14,-0.013833739,0.0032398933,0.0217896283,-0.008924326,0.000286
1246,2018-09-21,0.0388081088,-0.021914709,-0.002847082,0.0194404316,0.000286
1247,2018-09-28,0.0060993292,-0.021743009,-0.003896478,0.0229567827,0.000286
1248,2018-10-12,-0.090650901,-0.014170647,0.0090049082,0.0540199873,0.000286
1249,2018-10-19,-0.034339319,-0.004312882,-0.004623661,-7.4151e-05,0.000286
1250,2018-10-26,0.008811069,0.0402334913,0.0288335138,-0.052205933,0.000286
1251,2018-11-02,0.0415064859,0.0013215158,-0.017709517,-0.01950501,0.000286
1252,2018-11-09,-0.019186979,0.0325238516,0.010344932,-0.034402903,0.000286
1253,2018-11-16,0.0446339529,0.0489911822,0.002570557,-0.075086957,0.000286
1254,2018-11-23,-0.045596858,-0.011201561,-0.000997354,0.0274025828,0.000286
1255,2018-11-30,0.004224446,-0.007581849,-0.000831983,0.0037255978,0.000286
1256,2018-12-07,0.0099983782,0.0090171747,-0.000792803,-0.01229522,0.000286
1257,2018-12-14,-0.006200736,-0.016901535,0.0002526894,0.0241371933,0.000286
1258,2018-12-21,-0.031615055,0.017655333,0.0083525647,-0.005347383,0.000286
1259,2018-12-28,-0.011327953,-0.012619767,-0.012729635,0.0242235909,0.000286
